system:index,Date,ElevationBin,MeanBackscatter,.geo
1_1_2_19_9,2020-07-24,1133-1183,-25.06683094230002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_19_10,2020-07-24,1183-1233,-23.563370222637708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_19_11,2020-07-24,1233-1283,-23.759294442059193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_19_12,2020-07-24,1283-1333,-23.161222780744993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_19_13,2020-07-24,1333-1383,-22.07371465852684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_19_14,2020-07-24,1383-1433,-19.270285826023997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_0,2020-08-05,683-733,-15.780454453318459,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_1,2020-08-05,733-783,-17.460811814912184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_2,2020-08-05,783-833,-19.672841279424492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_3,2020-08-05,833-883,-18.145017452062863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_4,2020-08-05,883-933,-19.9814177506875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_5,2020-08-05,933-983,-19.0965555237263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_6,2020-08-05,983-1033,-18.43931258164427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_7,2020-08-05,1033-1083,-20.195395002351436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_8,2020-08-05,1083-1133,-23.70475990110025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_9,2020-08-05,1133-1183,-24.64590052721014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_10,2020-08-05,1183-1233,-23.820548717739197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_11,2020-08-05,1233-1283,-24.44323121330329,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_12,2020-08-05,1283-1333,-24.510512248624615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_13,2020-08-05,1333-1383,-23.477147276529696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_20_14,2020-08-05,1383-1433,-20.018056157894748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_0,2020-08-17,683-733,-15.852817040849994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_1,2020-08-17,733-783,-18.463673094312217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_2,2020-08-17,783-833,-18.92649507966047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_3,2020-08-17,833-883,-18.191270132267274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_4,2020-08-17,883-933,-18.874307595631503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_5,2020-08-17,933-983,-18.534511892135896,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_6,2020-08-17,983-1033,-17.476684041959377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_7,2020-08-17,1033-1083,-19.718568694511657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_8,2020-08-17,1083-1133,-23.958113805706503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_9,2020-08-17,1133-1183,-25.084899577334053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_10,2020-08-17,1183-1233,-25.029525825862112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_11,2020-08-17,1233-1283,-24.293691758244314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_12,2020-08-17,1283-1333,-25.056268684331283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_13,2020-08-17,1333-1383,-23.03266744117472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_21_14,2020-08-17,1383-1433,-19.487147868626405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_0,2020-08-29,683-733,-15.746519549472927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_1,2020-08-29,733-783,-18.622608138574925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_2,2020-08-29,783-833,-17.956343229427503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_3,2020-08-29,833-883,-16.748314292869946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_4,2020-08-29,883-933,-17.284623668762308,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_5,2020-08-29,933-983,-17.118943351473796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_6,2020-08-29,983-1033,-16.48561708893655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_7,2020-08-29,1033-1083,-19.091399912156835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_8,2020-08-29,1083-1133,-22.3795723127522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_9,2020-08-29,1133-1183,-24.366688058649757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_10,2020-08-29,1183-1233,-24.124852891882774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_11,2020-08-29,1233-1283,-24.042218914276628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_12,2020-08-29,1283-1333,-23.32576478357526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_13,2020-08-29,1333-1383,-22.73966967257727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_22_14,2020-08-29,1383-1433,-17.651922989035352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_0,2020-09-10,683-733,-14.717950678790924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_1,2020-09-10,733-783,-17.00425644473315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_2,2020-09-10,783-833,-18.27290912977767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_3,2020-09-10,833-883,-17.654325300956575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_4,2020-09-10,883-933,-16.5545648014051,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_5,2020-09-10,933-983,-15.80679875070882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_6,2020-09-10,983-1033,-16.367385003825603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_7,2020-09-10,1033-1083,-17.423577225769854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_8,2020-09-10,1083-1133,-22.934558401985885,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_9,2020-09-10,1133-1183,-23.880754267049394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_10,2020-09-10,1183-1233,-22.78012410965247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_11,2020-09-10,1233-1283,-23.718358389758876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_12,2020-09-10,1283-1333,-24.248228438363107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_13,2020-09-10,1333-1383,-21.538919810398937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_23_14,2020-09-10,1383-1433,-17.655335581194905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_0,2020-09-22,683-733,-20.39217465431089,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_1,2020-09-22,733-783,-21.343255026406123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_2,2020-09-22,783-833,-21.5120027319561,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_3,2020-09-22,833-883,-20.157163082116778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_4,2020-09-22,883-933,-19.239680793387596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_5,2020-09-22,933-983,-19.167790985909473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_6,2020-09-22,983-1033,-17.820209892862753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_7,2020-09-22,1033-1083,-17.91550683480472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_8,2020-09-22,1083-1133,-19.550526654867838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_9,2020-09-22,1133-1183,-17.545238461379025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_10,2020-09-22,1183-1233,-14.379223871342445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_11,2020-09-22,1233-1283,-14.814815150511048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_12,2020-09-22,1283-1333,-12.857026550997661,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_13,2020-09-22,1333-1383,-9.99271420308204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_24_14,2020-09-22,1383-1433,-6.104276322306266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_0,2020-10-04,683-733,-23.598276165607672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_1,2020-10-04,733-783,-24.647914275680876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_2,2020-10-04,783-833,-24.226902985922898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_3,2020-10-04,833-883,-23.613197208144406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_4,2020-10-04,883-933,-20.837090530353287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_5,2020-10-04,933-983,-19.66693368853201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_6,2020-10-04,983-1033,-17.133276756989957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_7,2020-10-04,1033-1083,-17.415208961276285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_8,2020-10-04,1083-1133,-17.112069070965486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_9,2020-10-04,1133-1183,-13.669886467940573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_10,2020-10-04,1183-1233,-12.494269508177904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_11,2020-10-04,1233-1283,-11.263075932408555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_12,2020-10-04,1283-1333,-10.607963598806531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_13,2020-10-04,1333-1383,-7.257355840996374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_25_14,2020-10-04,1383-1433,-3.3149284673224697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_0,2020-10-16,683-733,-15.174967184536486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_1,2020-10-16,733-783,-17.588323069246464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_2,2020-10-16,783-833,-17.294878819470473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_3,2020-10-16,833-883,-18.776095786412174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_4,2020-10-16,883-933,-18.449261327969168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_5,2020-10-16,933-983,-18.855285980139733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_6,2020-10-16,983-1033,-18.535673335704242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_7,2020-10-16,1033-1083,-21.363210783250352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_8,2020-10-16,1083-1133,-24.5817505503622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_9,2020-10-16,1133-1183,-25.556263673806274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_10,2020-10-16,1183-1233,-24.282430490863696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_11,2020-10-16,1233-1283,-21.224893239468038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_12,2020-10-16,1283-1333,-17.438695289502892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_13,2020-10-16,1333-1383,-12.634504615981447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_26_14,2020-10-16,1383-1433,-9.370603150966453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_0,2020-10-28,683-733,-20.930414653701877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_1,2020-10-28,733-783,-21.774401740718304,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_2,2020-10-28,783-833,-20.949584593590664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_3,2020-10-28,833-883,-20.790276303613492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_4,2020-10-28,883-933,-17.540631623296342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_5,2020-10-28,933-983,-16.81683476377632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_6,2020-10-28,983-1033,-16.174957766756414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_7,2020-10-28,1033-1083,-13.716519759240711,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_8,2020-10-28,1083-1133,-14.765446200829805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_9,2020-10-28,1133-1183,-11.814632130106608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_10,2020-10-28,1183-1233,-9.646811177073067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_11,2020-10-28,1233-1283,-6.9737193007065095,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_12,2020-10-28,1283-1333,-6.844658215731132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_13,2020-10-28,1333-1383,-3.906573086942537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_14,2020-10-28,1383-1433,-0.8775885002831171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_0,2020-11-09,683-733,-22.716828782455984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_1,2020-11-09,733-783,-25.00629488352685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_2,2020-11-09,783-833,-25.189529603564615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_3,2020-11-09,833-883,-24.918035232496734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_4,2020-11-09,883-933,-24.53115228671822,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_5,2020-11-09,933-983,-23.51507666362699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_6,2020-11-09,983-1033,-21.45709236932574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_7,2020-11-09,1033-1083,-20.863004217400874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_8,2020-11-09,1083-1133,-21.59810057621428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_9,2020-11-09,1133-1183,-22.267714993852792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_10,2020-11-09,1183-1233,-21.85459318782062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_11,2020-11-09,1233-1283,-22.641859823484932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_12,2020-11-09,1283-1333,-22.31020465769945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_13,2020-11-09,1333-1383,-16.795098901329446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_14,2020-11-09,1383-1433,-9.87703747765689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_0,2020-11-21,683-733,-20.9450700189638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_1,2020-11-21,733-783,-21.770232828193794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_2,2020-11-21,783-833,-20.441358359691378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_3,2020-11-21,833-883,-20.007658470920475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_4,2020-11-21,883-933,-18.44497457860021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_5,2020-11-21,933-983,-17.25104571934655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_6,2020-11-21,983-1033,-15.59078309201075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_7,2020-11-21,1033-1083,-14.514330599138935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_8,2020-11-21,1083-1133,-14.954338484324708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_9,2020-11-21,1133-1183,-13.428156685947222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_10,2020-11-21,1183-1233,-9.436985297122222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_11,2020-11-21,1233-1283,-9.167970683122045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_12,2020-11-21,1283-1333,-7.612507242014736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_13,2020-11-21,1333-1383,-4.94485356471179,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_14,2020-11-21,1383-1433,-2.6311041227132175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_0,2020-12-03,683-733,-22.771511224631368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_1,2020-12-03,733-783,-23.16444866647385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_2,2020-12-03,783-833,-23.79750596326455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_3,2020-12-03,833-883,-23.189197626853712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_4,2020-12-03,883-933,-20.78922183670691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_5,2020-12-03,933-983,-20.05116260287905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_6,2020-12-03,983-1033,-18.43168952329946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_7,2020-12-03,1033-1083,-16.4761043406705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_8,2020-12-03,1083-1133,-19.981198205714954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_9,2020-12-03,1133-1183,-17.774238804387753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_10,2020-12-03,1183-1233,-15.077676192603256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_11,2020-12-03,1233-1283,-16.043969140761796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_12,2020-12-03,1283-1333,-14.537427978535911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_13,2020-12-03,1333-1383,-8.587330011353847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_14,2020-12-03,1383-1433,-4.22507391002808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_0,2020-12-15,683-733,-23.17853575506435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_1,2020-12-15,733-783,-20.709739601894224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_2,2020-12-15,783-833,-20.350128263530223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_3,2020-12-15,833-883,-22.271241205763815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_4,2020-12-15,883-933,-15.971458157367026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_5,2020-12-15,933-983,-15.980034113877473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_6,2020-12-15,983-1033,-13.763499856641765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_7,2020-12-15,1033-1083,-11.907726423164046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_8,2020-12-15,1083-1133,-13.013131548785278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_9,2020-12-15,1133-1183,-10.352184015855487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_10,2020-12-15,1183-1233,-8.566681434209878,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_11,2020-12-15,1233-1283,-8.043442541276734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_12,2020-12-15,1283-1333,-7.434837850297772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_13,2020-12-15,1333-1383,-4.040718616946108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_14,2020-12-15,1383-1433,-1.1065483449256714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_0,2020-12-27,683-733,-24.655837506017875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_1,2020-12-27,733-783,-23.962744528564617,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_2,2020-12-27,783-833,-23.107403219112868,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_3,2020-12-27,833-883,-21.66792987383728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_4,2020-12-27,883-933,-21.26225411117455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_5,2020-12-27,933-983,-20.320858231781635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_6,2020-12-27,983-1033,-18.315694918824907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_7,2020-12-27,1033-1083,-16.542180841699214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_8,2020-12-27,1083-1133,-17.132709750137856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_9,2020-12-27,1133-1183,-17.165832461895036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_10,2020-12-27,1183-1233,-13.540829624917176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_11,2020-12-27,1233-1283,-11.110714147826563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_12,2020-12-27,1283-1333,-9.984371005399261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_13,2020-12-27,1333-1383,-7.202790706374142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_14,2020-12-27,1383-1433,-2.003253903723014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_0,2021-01-08,683-733,-24.995928966133423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_1,2021-01-08,733-783,-25.075946973791027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_2,2021-01-08,783-833,-26.365459633174268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_3,2021-01-08,833-883,-21.876880720970252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_4,2021-01-08,883-933,-21.22146680885394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_5,2021-01-08,933-983,-20.063803271005185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_6,2021-01-08,983-1033,-16.767409738446293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_7,2021-01-08,1033-1083,-15.50737208622077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_8,2021-01-08,1083-1133,-15.336037268402476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_9,2021-01-08,1133-1183,-12.852181076182726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_10,2021-01-08,1183-1233,-9.088820794634518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_11,2021-01-08,1233-1283,-7.873073882200641,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_12,2021-01-08,1283-1333,-7.560350908360904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_13,2021-01-08,1333-1383,-4.7225154679426815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_14,2021-01-08,1383-1433,-1.184968792172011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_0,2021-01-20,683-733,-18.061366201618156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_1,2021-01-20,733-783,-18.276620091486908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_2,2021-01-20,783-833,-19.976908716749254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_3,2021-01-20,833-883,-16.06914312080594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_4,2021-01-20,883-933,-14.47075690168511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_5,2021-01-20,933-983,-15.544501647902722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_6,2021-01-20,983-1033,-12.526910818809045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_7,2021-01-20,1033-1083,-11.972135174250994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_8,2021-01-20,1083-1133,-11.43014482763063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_9,2021-01-20,1133-1183,-9.548641760277652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_10,2021-01-20,1183-1233,-6.670778265521104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_11,2021-01-20,1233-1283,-5.749003583494908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_12,2021-01-20,1283-1333,-5.236388766777833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_13,2021-01-20,1333-1383,-3.259767103125781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_14,2021-01-20,1383-1433,-0.3607327650305859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_0,2021-02-01,683-733,-15.868340398337372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_1,2021-02-01,733-783,-17.362152583173646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_2,2021-02-01,783-833,-16.836480447064517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_3,2021-02-01,833-883,-15.820981377059415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_4,2021-02-01,883-933,-13.978171040905753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_5,2021-02-01,933-983,-13.675927149386895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_6,2021-02-01,983-1033,-12.425885668282532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_7,2021-02-01,1033-1083,-10.333197046209644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_8,2021-02-01,1083-1133,-10.866154226021932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_9,2021-02-01,1133-1183,-9.073792112590958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_10,2021-02-01,1183-1233,-6.716742803025731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_11,2021-02-01,1233-1283,-4.546737620682322,"{""type"":""MultiPoint"",""coordinates"":[]}"
