system:index,Date,ElevationBin,MeanBackscatter,.geo
1_1_2_27_7,2020-10-28,983-1033,-17.60981035320344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_8,2020-10-28,1033-1083,-15.886896903796474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_9,2020-10-28,1083-1133,-14.863911441250865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_10,2020-10-28,1133-1183,-12.89087944494608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_11,2020-10-28,1183-1233,-11.159633002039072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_12,2020-10-28,1233-1283,-8.880721875211236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_13,2020-10-28,1283-1333,-7.364127674070924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_14,2020-10-28,1333-1383,-5.854153011070971,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_27_15,2020-10-28,1383-1433,-5.484597110396463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_0,2020-11-09,633-683,-24.249978151418247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_1,2020-11-09,683-733,-25.261687561799384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_2,2020-11-09,733-783,-26.12048223519132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_3,2020-11-09,783-833,-25.850694706071007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_4,2020-11-09,833-883,-25.748858859141087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_5,2020-11-09,883-933,-25.68902277789829,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_6,2020-11-09,933-983,-25.522142628030988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_7,2020-11-09,983-1033,-24.84526012297568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_8,2020-11-09,1033-1083,-24.610540078745444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_9,2020-11-09,1083-1133,-24.713581615994347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_10,2020-11-09,1133-1183,-24.72281981182929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_11,2020-11-09,1183-1233,-24.45553763301127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_12,2020-11-09,1233-1283,-23.98513192021143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_13,2020-11-09,1283-1333,-22.831662177766113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_14,2020-11-09,1333-1383,-19.21524404565854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_28_15,2020-11-09,1383-1433,-14.569014366047021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_0,2020-11-21,633-683,-21.110004758178455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_1,2020-11-21,683-733,-21.757412286945947,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_2,2020-11-21,733-783,-22.17357270713175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_3,2020-11-21,783-833,-22.452308209624775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_4,2020-11-21,833-883,-22.0234667438892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_5,2020-11-21,883-933,-21.58043321711326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_6,2020-11-21,933-983,-20.30435291173603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_7,2020-11-21,983-1033,-18.76178478582605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_8,2020-11-21,1033-1083,-17.84804341298468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_9,2020-11-21,1083-1133,-16.634180463118827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_10,2020-11-21,1133-1183,-14.644194642186541,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_11,2020-11-21,1183-1233,-13.021190566493901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_12,2020-11-21,1233-1283,-10.305461333853168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_13,2020-11-21,1283-1333,-8.638095545147458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_14,2020-11-21,1333-1383,-6.495168130162129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_29_15,2020-11-21,1383-1433,-5.722836015817908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_0,2020-12-03,633-683,-24.570438931130145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_1,2020-12-03,683-733,-24.96617353577566,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_2,2020-12-03,733-783,-24.850866008034707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_3,2020-12-03,783-833,-25.100057288125022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_4,2020-12-03,833-883,-25.26091507093307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_5,2020-12-03,883-933,-25.13558681824298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_6,2020-12-03,933-983,-24.45301207058168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_7,2020-12-03,983-1033,-23.383059882693544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_8,2020-12-03,1033-1083,-22.406185212565536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_9,2020-12-03,1083-1133,-21.9663119358905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_10,2020-12-03,1133-1183,-20.803970885496426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_11,2020-12-03,1183-1233,-18.71657986718939,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_12,2020-12-03,1233-1283,-17.125328917752622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_13,2020-12-03,1283-1333,-13.97666935598323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_14,2020-12-03,1333-1383,-9.328690745740314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_15,2020-12-03,1383-1433,-6.22271092895097,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_0,2020-12-15,633-683,-26.10919770965719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_1,2020-12-15,683-733,-24.759428883721622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_2,2020-12-15,733-783,-22.673893388542954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_3,2020-12-15,783-833,-21.145642073073745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_4,2020-12-15,833-883,-21.01501257682431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_5,2020-12-15,883-933,-20.35088145924709,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_6,2020-12-15,933-983,-19.249866771710256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_7,2020-12-15,983-1033,-17.768229042019797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_8,2020-12-15,1033-1083,-16.44522339294681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_9,2020-12-15,1083-1133,-15.132067260534773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_10,2020-12-15,1133-1183,-13.300435272274342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_11,2020-12-15,1183-1233,-11.877566181527436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_12,2020-12-15,1233-1283,-9.587001894937895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_13,2020-12-15,1283-1333,-7.66372831415993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_14,2020-12-15,1333-1383,-5.662050135460127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_15,2020-12-15,1383-1433,-4.511922392442236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_0,2020-12-27,633-683,-24.956252748782763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_1,2020-12-27,683-733,-25.201979138171442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_2,2020-12-27,733-783,-25.00444228667315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_3,2020-12-27,783-833,-25.310318718379254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_4,2020-12-27,833-883,-25.19870557170156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_5,2020-12-27,883-933,-24.620322751714053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_6,2020-12-27,933-983,-24.119168105472927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_7,2020-12-27,983-1033,-22.79361548066478,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_8,2020-12-27,1033-1083,-21.121334572872307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_9,2020-12-27,1083-1133,-20.317761648896905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_10,2020-12-27,1133-1183,-18.840821632927355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_11,2020-12-27,1183-1233,-16.968387784501534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_12,2020-12-27,1233-1283,-13.584287504419626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_13,2020-12-27,1283-1333,-11.521351157164448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_14,2020-12-27,1333-1383,-8.888564917953753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_15,2020-12-27,1383-1433,-4.805776936583718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_0,2021-01-08,633-683,-25.10100467529409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_1,2021-01-08,683-733,-25.423917632504864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_2,2021-01-08,733-783,-25.334346453957952,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_3,2021-01-08,783-833,-25.337772705917164,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_4,2021-01-08,833-883,-24.619176851581763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_5,2021-01-08,883-933,-24.35732784988177,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_6,2021-01-08,933-983,-23.217967021774285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_7,2021-01-08,983-1033,-22.03238129579197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_8,2021-01-08,1033-1083,-20.489996623568224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_9,2021-01-08,1083-1133,-19.201738478367357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_10,2021-01-08,1133-1183,-17.24061237656764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_11,2021-01-08,1183-1233,-14.996525682587652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_12,2021-01-08,1233-1283,-12.141790876637941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_13,2021-01-08,1283-1333,-9.507269805549788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_14,2021-01-08,1333-1383,-6.61090090867668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_15,2021-01-08,1383-1433,-4.182687984430629,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_0,2021-01-20,633-683,-19.071771676575537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_1,2021-01-20,683-733,-18.962316247889916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_2,2021-01-20,733-783,-18.77831199332295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_3,2021-01-20,783-833,-19.036959783856183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_4,2021-01-20,833-883,-18.918353517310567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_5,2021-01-20,883-933,-18.911736213243152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_6,2021-01-20,933-983,-17.929648909830345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_7,2021-01-20,983-1033,-16.73630580835953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_8,2021-01-20,1033-1083,-15.456636039574379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_9,2021-01-20,1083-1133,-14.05625058177375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_10,2021-01-20,1133-1183,-12.35242677389158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_11,2021-01-20,1183-1233,-10.367354667349428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_12,2021-01-20,1233-1283,-8.254584925656058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_13,2021-01-20,1283-1333,-6.774130121959788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_14,2021-01-20,1333-1383,-4.847216990329169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_15,2021-01-20,1383-1433,-2.819567778423031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_0,2021-02-01,633-683,-18.480224160363786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_1,2021-02-01,683-733,-17.65194894968126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_2,2021-02-01,733-783,-17.91666629071441,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_3,2021-02-01,783-833,-18.367789900511866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_4,2021-02-01,833-883,-18.07113696815084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_5,2021-02-01,883-933,-17.85871703775599,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_6,2021-02-01,933-983,-16.936139204179838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_7,2021-02-01,983-1033,-15.612400722424736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_8,2021-02-01,1033-1083,-14.342766488999183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_9,2021-02-01,1083-1133,-12.81703638019652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_10,2021-02-01,1133-1183,-11.259322720719206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_11,2021-02-01,1183-1233,-9.17842174394461,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_12,2021-02-01,1233-1283,-7.53222540455595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_13,2021-02-01,1283-1333,-5.548516579164422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_14,2021-02-01,1333-1383,-4.072007758395273,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_15,2021-02-01,1383-1433,-2.908749634667666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_0,2021-02-13,633-683,-17.70154465348625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_1,2021-02-13,683-733,-16.707485357867526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_2,2021-02-13,733-783,-17.130929116652784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_3,2021-02-13,783-833,-17.64789857132854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_4,2021-02-13,833-883,-17.18006063811921,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_5,2021-02-13,883-933,-16.866097202923136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_6,2021-02-13,933-983,-15.693288846515006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_7,2021-02-13,983-1033,-14.226023824263724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_8,2021-02-13,1033-1083,-12.89493343373397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_9,2021-02-13,1083-1133,-11.357181862081859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_10,2021-02-13,1133-1183,-9.622394041806848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_11,2021-02-13,1183-1233,-8.07335959970258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_12,2021-02-13,1233-1283,-6.630992966154044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_13,2021-02-13,1283-1333,-5.416472861157538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_14,2021-02-13,1333-1383,-4.007369084119055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_15,2021-02-13,1383-1433,-3.5268672984879874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_0,2021-02-25,633-683,-17.908113927726852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_1,2021-02-25,683-733,-18.108662149498333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_2,2021-02-25,733-783,-17.86130348015079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_3,2021-02-25,783-833,-18.310950209185393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_4,2021-02-25,833-883,-17.428976732435395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_5,2021-02-25,883-933,-16.2029844950432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_6,2021-02-25,933-983,-14.956048274274423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_7,2021-02-25,983-1033,-13.282235435457343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_8,2021-02-25,1033-1083,-11.858779716700358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_9,2021-02-25,1083-1133,-9.96861107414394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_10,2021-02-25,1133-1183,-8.493422414676818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_11,2021-02-25,1183-1233,-7.144473651756459,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_12,2021-02-25,1233-1283,-5.751432339157371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_13,2021-02-25,1283-1333,-4.795064706712523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_14,2021-02-25,1333-1383,-3.715710272781322,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_15,2021-02-25,1383-1433,-2.467323686068535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_0,2021-03-09,633-683,-25.8601248763462,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_1,2021-03-09,683-733,-25.65733684001403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_2,2021-03-09,733-783,-25.462983161523425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_3,2021-03-09,783-833,-24.385147849402916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_4,2021-03-09,833-883,-23.577516608650843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_5,2021-03-09,883-933,-22.09732781798601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_6,2021-03-09,933-983,-20.387735928847235,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_7,2021-03-09,983-1033,-18.391772797964336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_8,2021-03-09,1033-1083,-16.559461956572193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_9,2021-03-09,1083-1133,-14.167630442460482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_10,2021-03-09,1133-1183,-12.14990472239756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_11,2021-03-09,1183-1233,-9.624254073716726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_12,2021-03-09,1233-1283,-7.622750526261493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_13,2021-03-09,1283-1333,-6.23640603225832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_14,2021-03-09,1333-1383,-4.458598216632468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_15,2021-03-09,1383-1433,-2.9633339270574335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_0,2021-03-21,633-683,-24.84181777379328,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_1,2021-03-21,683-733,-25.2656818927507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_2,2021-03-21,733-783,-25.53107800028131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_3,2021-03-21,783-833,-25.71680967221446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_4,2021-03-21,833-883,-25.804136607833872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_5,2021-03-21,883-933,-25.629268822737643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_6,2021-03-21,933-983,-24.882289308498493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_7,2021-03-21,983-1033,-24.029357448674475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_8,2021-03-21,1033-1083,-23.77360364550569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_9,2021-03-21,1083-1133,-23.685430667656686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_10,2021-03-21,1133-1183,-22.59826107892564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_11,2021-03-21,1183-1233,-20.83897698042519,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_12,2021-03-21,1233-1283,-19.444872110674748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_13,2021-03-21,1283-1333,-17.35776752498232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_14,2021-03-21,1333-1383,-14.418291535872777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_15,2021-03-21,1383-1433,-10.13152038873398,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_0,2021-04-02,633-683,-25.856394769183428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_1,2021-04-02,683-733,-26.34216400909084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_2,2021-04-02,733-783,-26.448329063862573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_3,2021-04-02,783-833,-25.344878757938112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_4,2021-04-02,833-883,-24.40107680378803,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_5,2021-04-02,883-933,-22.693488509756413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_6,2021-04-02,933-983,-19.828708749066152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_7,2021-04-02,983-1033,-16.793346234736113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_8,2021-04-02,1033-1083,-13.938829223707119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_9,2021-04-02,1083-1133,-11.682582863451,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_10,2021-04-02,1133-1183,-9.981449079117898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_11,2021-04-02,1183-1233,-8.66739067297738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_12,2021-04-02,1233-1283,-7.716288787780312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_13,2021-04-02,1283-1333,-6.024443210753289,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_14,2021-04-02,1333-1383,-4.72570719644941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_15,2021-04-02,1383-1433,-2.4982534181798566,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_0,2021-04-14,633-683,-26.028951660345108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_1,2021-04-14,683-733,-25.944865777635737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_2,2021-04-14,733-783,-25.767468337248708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_3,2021-04-14,783-833,-25.052659556314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_4,2021-04-14,833-883,-24.137504766984506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_5,2021-04-14,883-933,-22.589116698908846,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_6,2021-04-14,933-983,-19.893286397445948,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_7,2021-04-14,983-1033,-16.39984503962181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_8,2021-04-14,1033-1083,-13.210437635254296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_9,2021-04-14,1083-1133,-10.734899305172291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_10,2021-04-14,1133-1183,-9.39599122574963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_11,2021-04-14,1183-1233,-8.077059224063804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_12,2021-04-14,1233-1283,-6.83978220050023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_13,2021-04-14,1283-1333,-5.218157390404027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_14,2021-04-14,1333-1383,-4.044419284382406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_15,2021-04-14,1383-1433,-2.27820527165901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_0,2021-04-26,633-683,-25.034275967921246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_1,2021-04-26,683-733,-26.410318701023197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_2,2021-04-26,733-783,-26.74724265278968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_3,2021-04-26,783-833,-26.936740817840047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_4,2021-04-26,833-883,-26.95149108435395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_5,2021-04-26,883-933,-26.764361272611122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_6,2021-04-26,933-983,-26.858422984128122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_7,2021-04-26,983-1033,-26.63378353111474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_8,2021-04-26,1033-1083,-26.62488587426056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_9,2021-04-26,1083-1133,-26.71800241104889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_10,2021-04-26,1133-1183,-26.459799475898908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_11,2021-04-26,1183-1233,-26.10485065260721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_12,2021-04-26,1233-1283,-24.532322054171765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_12_13,2021-04-26,1283-1333,-22.16685252861747,"{""type"":""MultiPoint"",""coordinates"":[]}"
